time,cpu,mem
2026-01-11 00:05:00,6377.0,250660
2026-01-11 00:10:00,1432.0,293838
2026-01-11 00:15:00,1473.0,266827
2026-01-11 00:20:00,22973.0,288183
2026-01-11 00:25:00,6876.0,237574
2026-01-11 00:30:00,4171.0,143554
2026-01-11 00:35:00,7094.0,333595
2026-01-11 00:40:00,2356.0,221420
2026-01-11 00:45:00,20994.0,299813
2026-01-11 00:50:00,1397.0,328330
2026-01-11 00:55:00,7416.0,258476
2026-01-11 01:00:00,2558.0,416388
2026-01-11 01:05:00,1392.0,245277
2026-01-11 01:10:00,17895.0,337249
2026-01-11 01:15:00,31315.0,294427
2026-01-11 01:20:00,19169.0,155036
2026-01-11 01:25:00,41800.0,170349
2026-01-11 01:30:00,25261.0,484641
2026-01-11 01:35:00,1618.0,309652
2026-01-11 01:40:00,26990.0,352474
2026-01-11 01:45:00,15101.0,254775
2026-01-11 01:50:00,13471.0,171714
2026-01-11 01:55:00,1897.0,243840
2026-01-11 02:00:00,14565.0,198142
2026-01-11 02:05:00,9313.0,259055
2026-01-11 02:10:00,30492.0,211968
2026-01-11 02:15:00,33533.0,193159
2026-01-11 02:20:00,59841.0,190315
2026-01-11 02:25:00,61602.0,207591
2026-01-11 02:30:00,58416.0,429819
2026-01-11 02:35:00,39089.0,417680
2026-01-11 02:40:00,14093.0,424699
2026-01-11 02:45:00,10533.0,422115
2026-01-11 02:50:00,8302.0,284112
2026-01-11 02:55:00,5573.0,206054
2026-01-11 03:00:00,9943.0,192470
2026-01-11 03:05:00,9530.0,189780
2026-01-11 03:10:00,6685.0,182092
2026-01-11 03:15:00,6360.0,208394
2026-01-11 03:20:00,8284.0,188333
2026-01-11 03:25:00,7372.0,200394
2026-01-11 03:30:00,10214.0,183134
2026-01-11 03:35:00,5953.0,196334
2026-01-11 03:40:00,5254.0,214828
2026-01-11 03:45:00,20267.0,237591
2026-01-11 03:50:00,18889.0,203265
2026-01-11 03:55:00,6380.0,199752
2026-01-11 04:00:00,11166.0,200995
2026-01-11 04:05:00,7184.0,197040
2026-01-11 04:10:00,16956.0,190398
2026-01-11 04:15:00,6428.0,185754
2026-01-11 04:20:00,19416.0,195848
2026-01-11 04:25:00,6545.0,183721
2026-01-11 04:30:00,10052.0,200288
2026-01-11 04:35:00,18550.0,200969
2026-01-11 04:40:00,18940.0,227902
2026-01-11 04:45:00,7528.0,218912
2026-01-11 04:50:00,8771.0,190602
2026-01-11 04:55:00,16325.0,207802
2026-01-11 05:00:00,28768.0,208881
2026-01-11 05:05:00,5025.0,229033
2026-01-11 05:10:00,20380.0,196130
2026-01-11 05:15:00,22229.0,195572
2026-01-11 05:20:00,7659.0,182703
2026-01-11 05:25:00,8331.0,182831
2026-01-11 05:30:00,18967.0,205952
2026-01-11 05:35:00,10323.0,227251
2026-01-11 05:40:00,8786.0,227777
2026-01-11 05:45:00,9634.0,213236
2026-01-11 05:50:00,11586.0,203850
2026-01-11 05:55:00,8108.0,279660
2026-01-11 06:00:00,23177.0,238658
2026-01-11 06:05:00,26958.0,251937
2026-01-11 06:10:00,21197.0,212145
2026-01-11 06:15:00,22212.0,213223
2026-01-11 06:20:00,42844.0,200939
2026-01-11 06:25:00,17949.0,221257
2026-01-11 06:30:00,18395.0,247996
2026-01-11 06:35:00,18226.0,247328
2026-01-11 06:40:00,50376.0,216573
2026-01-11 06:45:00,7212.0,304470
2026-01-11 06:50:00,10016.0,294100
2026-01-11 06:55:00,6352.0,286553
2026-01-11 07:00:00,6642.0,291506
2026-01-11 07:05:00,9890.0,297569
2026-01-11 07:10:00,1825.0,257194
2026-01-11 07:15:00,17346.0,271809
2026-01-11 07:20:00,10762.0,278665
2026-01-11 07:25:00,11224.0,275198
2026-01-11 07:30:00,6738.0,274239
2026-01-11 07:35:00,23844.0,298678
2026-01-11 07:40:00,7021.0,263960
2026-01-11 07:45:00,2569.0,320823
2026-01-11 07:50:00,2734.0,255056
2026-01-11 07:55:00,1693.0,278703
2026-01-11 08:00:00,7710.0,306318
2026-01-11 08:05:00,1700.0,329231
2026-01-11 08:10:00,6498.0,294351
2026-01-11 08:15:00,12481.0,273974
2026-01-11 08:20:00,1824.0,279837
2026-01-11 08:25:00,1784.0,300268
2026-01-11 08:30:00,6328.0,270307
2026-01-11 08:35:00,2253.0,298534
2026-01-11 08:40:00,6065.0,299520
2026-01-11 08:45:00,4184.0,279107
2026-01-11 08:50:00,4741.0,320511
2026-01-11 08:55:00,1855.0,263938
2026-01-11 09:00:00,30042.0,338151
2026-01-11 09:05:00,21226.0,299300
2026-01-11 09:10:00,10411.0,307162
2026-01-11 09:15:00,1795.0,273175
2026-01-11 09:20:00,13154.0,281501
2026-01-11 09:25:00,29129.0,292590
2026-01-11 09:30:00,22114.0,314028
2026-01-11 09:35:00,9532.0,318073
2026-01-11 09:40:00,15528.0,274567
2026-01-11 09:45:00,1870.0,305857
2026-01-11 09:50:00,1697.0,306148
2026-01-11 09:55:00,15951.0,289572
2026-01-11 10:00:00,5329.0,315084
2026-01-11 10:05:00,8592.0,307901
2026-01-11 10:10:00,15263.0,300227
2026-01-11 10:15:00,26907.0,293253
2026-01-11 10:20:00,4497.0,321065
2026-01-11 10:25:00,18662.0,294247
2026-01-11 10:30:00,16398.0,327500
2026-01-11 10:35:00,29205.0,275496
2026-01-11 10:40:00,7603.0,284026
2026-01-11 10:45:00,14906.0,305909
2026-01-11 10:50:00,2014.0,282218
2026-01-11 10:55:00,25367.0,280912
2026-01-11 11:00:00,10773.0,367372
2026-01-11 11:05:00,34891.0,303971
2026-01-11 11:10:00,14326.0,294374
2026-01-11 11:15:00,11810.0,288887
2026-01-11 11:20:00,25776.0,289791
2026-01-11 11:25:00,23779.0,301128
2026-01-11 11:30:00,13725.0,292182
2026-01-11 11:35:00,14487.0,291702
2026-01-11 11:40:00,12972.0,303028
2026-01-11 11:45:00,1968.0,306725
2026-01-11 11:50:00,14281.0,291610
2026-01-11 11:55:00,10883.0,292845
2026-01-11 12:00:00,5252.0,327906
2026-01-11 12:05:00,15107.0,301450
2026-01-11 12:10:00,22251.0,270084
2026-01-11 12:15:00,8501.0,317321
2026-01-11 12:20:00,1822.0,294507
2026-01-11 12:25:00,14712.0,306400
2026-01-11 12:30:00,3888.0,329765
2026-01-11 12:35:00,9318.0,301416
2026-01-11 12:40:00,12630.0,326714
2026-01-11 12:45:00,7380.0,344371
2026-01-11 12:50:00,5642.0,245490
2026-01-11 12:55:00,5565.0,284817
2026-01-11 13:00:00,1752.0,315247
2026-01-11 13:05:00,18190.0,318923
2026-01-11 13:10:00,18822.0,278212
2026-01-11 13:15:00,10784.0,315037
2026-01-11 13:20:00,20600.0,287368
2026-01-11 13:25:00,1722.0,276047
2026-01-11 13:30:00,22728.0,291515
2026-01-11 13:35:00,14899.0,340513
2026-01-11 13:40:00,29947.0,301337
2026-01-11 13:45:00,9380.0,258712
2026-01-11 13:50:00,4231.0,265381
2026-01-11 13:55:00,13103.0,292720
2026-01-11 14:00:00,18484.0,303479
2026-01-11 14:05:00,16838.0,311734
2026-01-11 14:10:00,5824.0,303801
2026-01-11 14:15:00,1851.0,294405
2026-01-11 14:20:00,6809.0,278389
2026-01-11 14:25:00,21207.0,312371
2026-01-11 14:30:00,6530.0,288406
2026-01-11 14:35:00,16740.0,258806
2026-01-11 14:40:00,26695.0,271961
2026-01-11 14:45:00,11502.0,286330
2026-01-11 14:50:00,31094.0,305141
2026-01-11 14:55:00,31101.0,284803
2026-01-11 15:00:00,15335.0,276123
2026-01-11 15:05:00,7803.0,291889
2026-01-11 15:10:00,1746.0,289822
2026-01-11 15:15:00,14760.0,295084
2026-01-11 15:20:00,6023.0,324039
2026-01-11 15:25:00,27553.0,314993
2026-01-11 15:30:00,8678.0,328439
2026-01-11 15:35:00,2247.0,292834
2026-01-11 15:40:00,23627.0,290377
2026-01-11 15:45:00,1751.0,251394
2026-01-11 15:50:00,2058.0,340699
2026-01-11 15:55:00,14723.0,281899
2026-01-11 16:00:00,21266.0,305925
2026-01-11 16:05:00,1945.0,255363
2026-01-11 16:10:00,5958.0,273830
2026-01-11 16:15:00,13809.0,301131
2026-01-11 16:20:00,23736.0,300680
2026-01-11 16:25:00,18632.0,251867
2026-01-11 16:30:00,1705.0,308683
2026-01-11 16:35:00,10841.0,297674
2026-01-11 16:40:00,3014.0,285196
2026-01-11 16:45:00,10826.0,324618
2026-01-11 16:50:00,6989.0,297273
2026-01-11 16:55:00,39504.0,322408
2026-01-11 17:00:00,9703.0,272401
2026-01-11 17:05:00,29668.0,295042
2026-01-11 17:10:00,2146.0,328024
2026-01-11 17:15:00,14478.0,308690
2026-01-11 17:20:00,37765.0,255767
2026-01-11 17:25:00,22404.0,306995
2026-01-11 17:30:00,10483.0,357785
2026-01-11 17:35:00,6691.0,319156
2026-01-11 17:40:00,8527.0,306709
2026-01-11 17:45:00,24065.0,297344
2026-01-11 17:50:00,1726.0,300980
2026-01-11 17:55:00,15410.0,304547
2026-01-11 18:00:00,18328.0,316917
2026-01-11 18:05:00,1602.0,321577
2026-01-11 18:10:00,2087.0,290627
2026-01-11 18:15:00,6270.0,313776
2026-01-11 18:20:00,2214.0,310047
2026-01-11 18:25:00,13556.0,352716
2026-01-11 18:30:00,19418.0,311307
2026-01-11 18:35:00,29855.0,316267
2026-01-11 18:40:00,14040.0,253966
2026-01-11 18:45:00,1733.0,315181
2026-01-11 18:50:00,1841.0,274985
2026-01-11 18:55:00,12486.0,262177
2026-01-11 19:00:00,19833.0,321673
2026-01-11 19:05:00,4377.0,307207
2026-01-11 19:10:00,2326.0,309798
2026-01-11 19:15:00,9259.0,308238
2026-01-11 19:20:00,16330.0,301169
2026-01-11 19:25:00,5053.0,310696
2026-01-11 19:30:00,9193.0,320159
2026-01-11 19:35:00,7215.0,285590
2026-01-11 19:40:00,2298.0,233101
2026-01-11 19:45:00,15371.0,298269
2026-01-11 19:50:00,9604.0,323604
2026-01-11 19:55:00,26983.0,282058
2026-01-11 20:00:00,4142.0,310742
2026-01-11 20:05:00,4036.0,224601
2026-01-11 20:10:00,18702.0,282842
2026-01-11 20:15:00,1807.0,325261
2026-01-11 20:20:00,1655.0,294843
2026-01-11 20:25:00,15018.0,304255
2026-01-11 20:30:00,1826.0,321099
2026-01-11 20:35:00,20410.0,297042
2026-01-11 20:40:00,24969.0,286562
2026-01-11 20:45:00,15051.0,299685
2026-01-11 20:50:00,30648.0,252499
2026-01-11 20:55:00,13594.0,257373
2026-01-11 21:00:00,1784.0,300168
2026-01-11 21:05:00,29462.0,272794
2026-01-11 21:10:00,7877.0,254158
2026-01-11 21:15:00,1633.0,294770
2026-01-11 21:20:00,20993.0,264992
2026-01-11 21:25:00,15362.0,277919
2026-01-11 21:30:00,4157.0,301991
2026-01-11 21:35:00,15613.0,282433
2026-01-11 21:40:00,17302.0,266627
2026-01-11 21:45:00,12646.0,294079
2026-01-11 21:50:00,33702.0,262366
2026-01-11 21:55:00,21051.0,270983
2026-01-11 22:00:00,18341.0,273447
2026-01-11 22:05:00,6934.0,260084
2026-01-11 22:10:00,43471.0,271366
2026-01-11 22:15:00,14478.0,273595
2026-01-11 22:20:00,29890.0,311031
2026-01-11 22:25:00,16817.0,318552
2026-01-11 22:30:00,7075.0,266780
2026-01-11 22:35:00,20747.0,260216
2026-01-11 22:40:00,30895.0,254826
2026-01-11 22:45:00,6512.0,256622
2026-01-11 22:50:00,11061.0,256372
2026-01-11 22:55:00,22596.0,225438
2026-01-11 23:00:00,16813.0,293235
2026-01-11 23:05:00,11889.0,286434
2026-01-11 23:10:00,7259.0,232420
2026-01-11 23:15:00,26944.0,243732
2026-01-11 23:20:00,24211.0,217812
2026-01-11 23:25:00,8616.0,230979
2026-01-11 23:30:00,18342.0,225004
2026-01-11 23:35:00,8739.0,262902
2026-01-11 23:40:00,7595.0,258036
2026-01-11 23:45:00,16493.0,234220
2026-01-11 23:50:00,18666.0,284991
2026-01-11 23:55:00,6207.0,285673
2026-01-12 00:00:00,7200.0,273650
2026-01-12 00:05:00,9176.0,235303
2026-01-12 00:10:00,13885.0,277905
2026-01-12 00:15:00,28951.0,245666
2026-01-12 00:20:00,9020.0,304298
2026-01-12 00:25:00,13061.0,278695
2026-01-12 00:30:00,5210.0,295773
2026-01-12 00:35:00,16997.0,310693
2026-01-12 00:40:00,13116.0,312338
2026-01-12 00:45:00,4610.0,328250
2026-01-12 00:50:00,22949.0,320968
2026-01-12 00:55:00,6098.0,273147
2026-01-12 01:00:00,11136.0,345488
2026-01-12 01:05:00,3112.0,300019
2026-01-12 01:10:00,17998.0,264272
2026-01-12 01:15:00,31160.0,232539
2026-01-12 01:20:00,1341.0,154730
2026-01-12 01:25:00,15035.0,368551
2026-01-12 01:30:00,21938.0,303641
2026-01-12 01:35:00,14985.0,198529
2026-01-12 01:40:00,17105.0,176585
2026-01-12 01:45:00,26845.0,303426
2026-01-12 01:50:00,44180.0,297204
2026-01-12 01:55:00,16572.0,323445
2026-01-12 02:00:00,32171.0,307585
2026-01-12 02:05:00,8294.0,496515
2026-01-12 02:10:00,2783.0,343556
2026-01-12 02:15:00,4352.0,262454
2026-01-12 02:20:00,6659.0,270138
2026-01-12 02:25:00,13132.0,278493
2026-01-12 02:30:00,68117.0,209191
2026-01-12 02:35:00,36612.0,348005
2026-01-12 02:40:00,8824.0,239731
2026-01-12 02:45:00,5662.0,366230
2026-01-12 02:50:00,4711.0,335069
2026-01-12 02:55:00,5238.0,197015
2026-01-12 03:00:00,5321.0,181850
2026-01-12 03:05:00,4983.0,179669
2026-01-12 03:10:00,5534.0,179095
2026-01-12 03:15:00,4868.0,178628
2026-01-12 03:20:00,4662.0,177042
2026-01-12 03:25:00,5202.0,175709
2026-01-12 03:30:00,4531.0,176685
2026-01-12 03:35:00,3704.0,174603
2026-01-12 03:40:00,3952.0,174049
2026-01-12 03:45:00,4646.0,175541
2026-01-12 03:50:00,4359.0,174111
2026-01-12 03:55:00,4321.0,173137
2026-01-12 04:00:00,4498.0,175348
2026-01-12 04:05:00,4246.0,173552
2026-01-12 04:10:00,4716.0,174746
2026-01-12 04:15:00,4436.0,174263
2026-01-12 04:20:00,5152.0,174487
2026-01-12 04:25:00,5059.0,174274
2026-01-12 04:30:00,4489.0,176280
2026-01-12 04:35:00,4906.0,175799
2026-01-12 04:40:00,4788.0,176581
2026-01-12 04:45:00,5320.0,177609
2026-01-12 04:50:00,4780.0,178016
2026-01-12 04:55:00,5486.0,177443
2026-01-12 05:00:00,5957.0,182007
2026-01-12 05:05:00,5873.0,183075
2026-01-12 05:10:00,5836.0,185685
2026-01-12 05:15:00,6414.0,187056
2026-01-12 05:20:00,6520.0,188757
2026-01-12 05:25:00,7008.0,189771
2026-01-12 05:30:00,7022.0,194321
2026-01-12 05:35:00,6851.0,196415
2026-01-12 05:40:00,8426.0,198603
2026-01-12 05:45:00,10493.0,202488
2026-01-12 05:50:00,10565.0,205188
2026-01-12 05:55:00,10288.0,210155
2026-01-12 06:00:00,10277.0,222003
2026-01-12 06:05:00,10108.0,223916
2026-01-12 06:10:00,10972.0,226588
2026-01-12 06:15:00,11702.0,229958
2026-01-12 06:20:00,10887.0,233196
2026-01-12 06:25:00,2657.0,239613
2026-01-12 06:30:00,2160.0,251054
2026-01-12 06:35:00,1796.0,262393
2026-01-12 06:40:00,1786.0,267827
2026-01-12 06:45:00,1785.0,274080
2026-01-12 06:50:00,1793.0,269503
2026-01-12 06:55:00,1738.0,268553
2026-01-12 07:00:00,1832.0,295476
2026-01-12 07:05:00,1823.0,287862
2026-01-12 07:10:00,1771.0,280560
2026-01-12 07:15:00,1791.0,283999
2026-01-12 07:20:00,1891.0,302752
2026-01-12 07:25:00,1846.0,308077
2026-01-12 07:30:00,2331.0,313820
2026-01-12 07:35:00,1794.0,310321
2026-01-12 07:40:00,1819.0,312902
2026-01-12 07:45:00,1861.0,324197
2026-01-12 07:50:00,1846.0,310507
2026-01-12 07:55:00,1880.0,316054
2026-01-12 08:00:00,1934.0,327447
2026-01-12 08:05:00,1855.0,313843
2026-01-12 08:10:00,1864.0,315048
2026-01-12 08:15:00,1911.0,324425
2026-01-12 08:20:00,1886.0,310948
2026-01-12 08:25:00,1913.0,314283
2026-01-12 08:30:00,1860.0,315827
2026-01-12 08:35:00,2061.0,309712
2026-01-12 08:40:00,2083.0,313352
2026-01-12 08:45:00,1871.0,315829
2026-01-12 08:50:00,1967.0,303855
2026-01-12 08:55:00,1868.0,316540
2026-01-12 09:00:00,1781.0,302893
2026-01-12 09:05:00,1817.0,309255
2026-01-12 09:10:00,1789.0,302418
2026-01-12 09:15:00,1859.0,310551
2026-01-12 09:20:00,1842.0,314281
2026-01-12 09:25:00,1877.0,312177
2026-01-12 09:30:00,1886.0,311301
2026-01-12 09:35:00,1915.0,307164
2026-01-12 09:40:00,1804.0,310496
2026-01-12 09:45:00,1924.0,312317
2026-01-12 09:50:00,1881.0,310088
2026-01-12 09:55:00,1852.0,311469
2026-01-12 10:00:00,1923.0,315622
2026-01-12 10:05:00,1840.0,301984
2026-01-12 10:10:00,1878.0,306561
2026-01-12 10:15:00,1892.0,311198
2026-01-12 10:20:00,1900.0,303295
2026-01-12 10:25:00,1870.0,306774
2026-01-12 10:30:00,1926.0,316058
2026-01-12 10:35:00,1862.0,303253
2026-01-12 10:40:00,1855.0,299658
2026-01-12 10:45:00,1900.0,314791
2026-01-12 10:50:00,1882.0,305980
2026-01-12 10:55:00,1901.0,302554
2026-01-12 11:00:00,1951.0,316294
2026-01-12 11:05:00,1962.0,306784
2026-01-12 11:10:00,1972.0,304844
2026-01-12 11:15:00,2043.0,322241
2026-01-12 11:20:00,1981.0,303567
2026-01-12 11:25:00,1888.0,309151
2026-01-12 11:30:00,1892.0,333675
2026-01-12 11:35:00,1948.0,320454
2026-01-12 11:40:00,1966.0,333834
